date,action,ticker,name,reason
2015-05-21,added,WPX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,X,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ACI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ACM,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ADS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ADTN,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,AF,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,AINV,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,AMG,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ANR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ARO,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ASBC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ATK,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,BCO,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,BGC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,BOBE,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,BRE,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,BYI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,CBST,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,CNQR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,CPWR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,CRR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,CVD,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ENDP,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,EQIX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,ESS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,FNF,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GHL,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GMCR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GMT,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GNTX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GPN,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HBI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HMA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HSH,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HSIC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HTSI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HUBB,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,IPI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,IRF,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,JWA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,LPS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,LRY,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MANT,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MASI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MATW,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MATX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MCRS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MHK,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MLM,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MNK,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MWW,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,NVE,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,O,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,PL,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,RFMD,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,RGS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,RVBD,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SCHL,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SGMS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SKS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SLG,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SLXP,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SWKS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,TIBX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,TSCO,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,TWTC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,UA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,UHS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,URI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,URS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,UTIW,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,UVV,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,VCI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,VCLK,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,WABC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,WMS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,XEC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-06-19,added,ACM,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GMT,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GNTX,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GPN,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,MANH,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,OZRK,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,TLN,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,WETF,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,removed,BBG,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,removed,LTM,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,removed,QRVO,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,removed,WIN,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,removed,XLS,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2016-03-29,added,MSCC,,"derived from wiki revision diff (rev 712578473 @ 2016-03-29, prev 2016-02-19)"
2016-03-29,removed,ATW,,"derived from wiki revision diff (rev 712578473 @ 2016-03-29, prev 2016-02-19)"
2016-05-04,added,SPXC,,"derived from wiki revision diff (rev 718663041 @ 2016-05-04, prev 2016-03-29)"
2016-05-04,removed,SPW,,"derived from wiki revision diff (rev 718663041 @ 2016-05-04, prev 2016-03-29)"
2016-08-14,added,MBFI,,"derived from wiki revision diff (rev 734404564 @ 2016-08-14, prev 2016-07-21)"
2016-08-14,removed,FNFG,,"derived from wiki revision diff (rev 734404564 @ 2016-08-14, prev 2016-07-21)"
2016-11-14,added,ABMD,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,CAR,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,EDR,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,EME,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,JACK,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,TXRH,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,added,WST,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,AAP,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,ADVS,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,AJG,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,ALB,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,ALK,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,HOLX,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-11-14,removed,STR,,"derived from wiki revision diff (rev 749542468 @ 2016-11-14, prev 2016-08-14)"
2016-12-31,added,ATI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,BRCD,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CAA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CABO,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CASY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CBRL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CCP,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CHDN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CHFC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CNX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CRUS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CSC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CTLT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CUZ,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,DCT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,DO,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,DY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,ENH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,ENS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,EPC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,EPR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,ESV,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,FNB,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,FOSL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,FR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,GATX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,GME,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,GMED,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,GNW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,HELE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,HLS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,HR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,HUBB,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,JCOM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,JOY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LFUS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LIVN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LNCE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LSI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,MKTX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,MOH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,MPW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,MPWR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NJR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NTCT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NUVA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NWE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,OI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,PBH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,POOL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,PRXL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,PVTB,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,PZZA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,QCP,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,QEP,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,RH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SBH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SCOR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SFM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SKX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SNX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SWX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SYNA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,THC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,TPH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,TTC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,UMBF,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,VSAT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,VSM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,WBMD,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ANF,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ANN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,AOL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,APOL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ASNA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ATML,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,AYI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,BMR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,BTU,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CHD,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CNC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CNL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CNW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,COO,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CRC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CYH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CYN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CYT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,DRC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,DWA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,EXR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FBHS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FCS,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FEIC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FMER,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,FRT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,GES,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,GMT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,GPN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HCC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HLX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HME,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HMSY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HNT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HSC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HUB.B,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,IM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,INFA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ITRI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,JAH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,JBHT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,JDSU,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,LKQ,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,LNT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,LXK,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,MAA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,MDC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,MTD,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,OCR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,PLCM,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,RAX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,RCII,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,RKT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ROSE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ROVI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,RRD,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SFG,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SIG,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SIRO,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SLH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SMTC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SPXC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SUNE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SVU,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
